Date,time,lab_temperature,reactor_temperature,current,voltage,power
10/10/2020,12:49:31,19.19,22.69,11.36,25.25,286.82
10/10/2020,12:49:42,19.11,22.63,11.36,25.29,287.25
10/10/2020,12:49:54,19.07,22.69,11.36,25.29,287.25
10/10/2020,12:50:05,19.05,22.83,11.21,25.28,283.3
10/10/2020,12:50:17,18.99,22.77,11.26,25.29,284.69
10/10/2020,12:50:28,18.97,22.89,11.11,25.3,281.04
10/10/2020,12:50:39,18.91,22.75,11.11,25.29,280.92
10/10/2020,12:50:50,18.87,22.89,11.11,25.31,281.16
10/10/2020,12:51:02,18.89,22.95,11.16,25.3,282.32
10/10/2020,12:51:15,18.91,22.93,11.06,25.32,280
10/10/2020,12:51:27,18.99,22.99,11.21,25.31,283.72
10/10/2020,12:51:38,18.99,22.93,11.21,25.32,283.78
10/10/2020,12:51:50,19.03,22.95,11.16,25.31,282.38
10/10/2020,12:52:01,19.01,22.95,11.56,25.33,292.85
10/10/2020,12:52:13,19.01,22.95,11.16,25.29,282.2
10/10/2020,12:52:25,19.01,23.03,11.16,25.29,282.2
10/10/2020,12:52:36,19.05,22.99,11.31,25.3,286.09
10/10/2020,12:52:47,19.05,22.99,11.06,25.3,279.7
10/10/2020,12:52:58,19.01,22.99,11.11,25.3,280.98
10/10/2020,12:53:13,19.03,22.95,11.26,25.29,284.75
10/10/2020,12:53:24,19.03,23.03,11.81,25.3,298.87
10/10/2020,12:53:35,19.09,23.03,11.71,25.29,296.25
10/10/2020,12:53:47,19.15,22.99,11.31,25.29,285.97
10/10/2020,12:53:58,19.23,23.03,11.31,25.29,285.97
10/10/2020,12:54:10,19.29,22.89,11.26,25.3,284.87
10/10/2020,12:54:21,19.37,22.93,11.26,25.29,284.75
10/10/2020,12:54:33,19.43,22.83,11.21,25.3,283.54
10/10/2020,12:54:44,19.51,22.89,11.11,25.3,280.98
10/10/2020,12:54:55,19.53,22.93,11.01,25.31,278.54
10/10/2020,12:55:06,19.55,22.93,11.06,25.34,280.12
10/10/2020,12:55:18,19.57,22.87,11.11,25.35,281.58
10/10/2020,12:55:29,19.61,22.95,11.06,25.36,280.35
10/10/2020,12:55:41,19.61,22.89,10.91,25.37,276.63
10/10/2020,12:55:53,19.65,22.89,11.01,25.36,279.07
10/10/2020,12:56:04,19.67,22.95,10.91,25.36,276.57
10/10/2020,12:56:16,19.71,22.95,10.96,25.39,278.2
10/10/2020,12:56:28,19.73,22.99,10.91,25.4,276.98
10/10/2020,12:56:39,19.75,22.83,10.96,25.38,278.03
10/10/2020,12:56:51,19.79,22.89,10.96,25.39,278.15
10/10/2020,12:57:03,19.79,22.89,10.91,25.38,276.8
10/10/2020,12:57:14,19.75,23.03,10.96,25.39,278.2
10/10/2020,12:57:26,19.75,23.03,11.41,25.42,289.99
10/10/2020,12:57:37,19.71,23.03,10.96,25.36,277.85
10/10/2020,12:57:48,19.71,23.05,11.56,25.41,293.78
10/10/2020,12:58:00,19.71,23.05,11.01,25.36,279.13
10/10/2020,12:58:12,19.73,22.95,11.56,25.4,293.65
10/10/2020,12:58:23,19.75,23.05,10.85,25.36,275.29
10/10/2020,12:58:34,19.75,23.03,11.46,25.4,291.09
10/10/2020,12:58:50,19.73,23.09,11.56,25.39,293.53
10/10/2020,12:59:07,19.71,23.05,11.56,25.4,293.65
10/10/2020,12:59:18,19.69,23.09,11.46,25.4,291.09
10/10/2020,12:59:33,19.75,23.17,11.51,25.4,292.37
10/10/2020,12:59:48,19.79,23.21,11.51,25.39,292.31
10/10/2020,13:00:01,19.79,23.05,11.51,25.41,292.49
10/10/2020,13:00:16,19.83,23.11,11.46,25.4,291.09
10/10/2020,13:00:26,19.89,23.11,11.36,25.41,288.65
10/10/2020,13:00:39,19.91,23.09,11.31,25.43,287.6
10/10/2020,13:00:54,19.93,23.11,11.31,25.42,287.48
10/10/2020,13:01:22,19.87,23.09,11.31,25.46,287.91
10/10/2020,13:01:33,19.79,23.17,10.85,25.41,275.81
10/10/2020,13:01:45,19.73,23.21,11.26,25.53,287.4
10/10/2020,13:01:56,19.69,23.23,11.31,25.47,288.03
10/10/2020,13:02:07,19.61,23.27,10.85,25.45,276.28
10/10/2020,13:02:18,19.65,23.17,11.21,25.47,285.52
10/10/2020,13:02:29,19.69,23.23,11.31,25.47,288.09
10/10/2020,13:02:39,19.71,23.23,10.91,25.47,277.74
10/10/2020,13:02:52,19.75,23.29,11.26,25.47,286.74
10/10/2020,13:03:10,19.83,23.23,11.26,25.45,286.5
10/10/2020,13:03:27,19.79,23.23,11.31,25.46,287.91
10/10/2020,13:03:55,19.77,23.29,11.31,25.45,287.79
10/10/2020,13:04:06,19.77,23.27,11.46,25.44,291.58
10/10/2020,13:04:17,19.73,23.29,11.46,25.45,291.64
10/10/2020,13:04:27,19.73,23.35,11.61,25.44,295.37
10/10/2020,13:04:37,19.71,23.35,11.51,25.42,292.56
10/10/2020,13:04:48,19.71,23.39,11.36,25.43,288.83
10/10/2020,13:04:58,19.69,23.29,11.26,25.43,286.32
10/10/2020,13:05:08,19.69,23.45,11.26,25.44,286.38
10/10/2020,13:05:19,19.69,23.35,11.51,25.43,292.68
10/10/2020,13:05:29,19.59,23.41,11.36,25.44,289.01
10/10/2020,13:05:39,19.53,23.41,11.36,25.46,289.19
10/10/2020,13:05:50,19.51,23.47,11.31,25.45,287.79
10/10/2020,13:06:00,19.49,23.47,11.41,25.45,290.42
10/10/2020,13:06:10,19.47,23.47,11.51,25.45,292.99
10/10/2020,13:06:21,19.45,23.45,11.21,25.46,285.4
10/10/2020,13:06:31,19.47,23.59,11.36,25.45,289.13
10/10/2020,13:06:41,19.45,23.53,11.31,25.46,287.97
10/10/2020,13:06:52,19.45,23.57,11.46,25.45,291.7
10/10/2020,13:07:02,19.49,23.47,11.41,25.45,290.42
10/10/2020,13:07:12,19.49,23.47,11.31,25.46,287.91
10/10/2020,13:07:23,19.47,23.53,11.31,25.45,287.85
10/10/2020,13:07:33,19.53,23.47,11.31,25.45,287.79
10/10/2020,13:07:44,19.53,23.53,11.31,25.45,287.85
10/10/2020,13:07:54,19.55,23.57,11.41,25.44,290.29
10/10/2020,13:08:04,19.59,23.59,11.31,25.44,287.66
10/10/2020,13:08:15,19.65,23.53,11.41,25.45,290.42
10/10/2020,13:08:25,19.69,23.59,11.36,25.45,289.13
10/10/2020,13:08:35,19.73,23.57,11.31,25.44,287.73
10/10/2020,13:08:46,19.71,23.57,11.56,25.45,294.27
10/10/2020,13:08:56,19.73,23.63,11.26,25.44,286.44
10/10/2020,13:09:06,19.79,23.59,11.26,25.44,286.44
10/10/2020,13:09:17,19.83,23.59,11.56,25.45,294.21
10/10/2020,13:09:27,19.83,23.47,11.31,25.45,287.79
10/10/2020,13:09:37,19.81,23.59,11.31,25.45,287.79
10/10/2020,13:09:48,19.75,23.59,11.31,25.45,287.85
10/10/2020,13:09:58,19.77,23.63,11.31,25.44,287.73
10/10/2020,13:10:08,19.73,23.65,11.51,25.44,292.86
10/10/2020,13:10:19,19.75,23.63,11.36,25.44,289.01
10/10/2020,13:10:29,19.75,23.65,11.41,25.45,290.36
10/10/2020,13:10:39,19.73,23.65,11.46,25.44,291.52
10/10/2020,13:10:50,19.75,23.65,11.46,25.43,291.46
10/10/2020,13:11:00,19.73,23.75,11.41,25.44,290.23
10/10/2020,13:11:11,19.75,23.65,11.56,25.44,294.15
10/10/2020,13:11:21,19.77,23.63,11.26,25.45,286.5
10/10/2020,13:11:31,19.81,23.69,11.31,25.45,287.79
10/10/2020,13:11:42,19.83,23.57,11.36,25.46,289.19
10/10/2020,13:11:52,19.93,23.65,11.56,25.45,294.27
10/10/2020,13:12:02,19.97,23.69,11.31,25.46,287.91
10/10/2020,13:12:13,19.95,23.57,11.31,25.46,287.91
10/10/2020,13:12:23,20.03,23.53,11.36,25.48,289.44
10/10/2020,13:12:33,20.01,23.57,11.16,25.5,284.47
10/10/2020,13:12:44,20.01,23.53,11.21,25.5,285.81
10/10/2020,13:12:54,20.03,23.63,11.26,25.51,287.16
10/10/2020,13:13:04,20.05,23.59,11.01,25.51,280.72
10/10/2020,13:13:15,20.03,23.63,11.01,25.51,280.72
10/10/2020,13:13:25,19.99,23.63,11.16,25.51,284.59
10/10/2020,13:13:35,19.99,23.63,11.06,25.51,282.07
10/10/2020,13:13:46,19.99,23.63,11.06,25.52,282.13
10/10/2020,13:13:56,20.01,23.63,11.01,25.51,280.72
10/10/2020,13:14:06,19.99,23.79,10.91,25.52,278.26
10/10/2020,13:14:17,19.95,23.59,11.11,25.51,283.3
10/10/2020,13:14:27,19.93,23.87,11.06,25.51,282.07
10/10/2020,13:14:38,19.91,23.71,11.16,25.51,284.59
10/10/2020,13:14:48,19.87,23.81,11.11,25.51,283.3
10/10/2020,13:14:58,19.83,23.71,10.91,25.51,278.15
10/10/2020,13:15:09,19.87,23.81,11.06,25.51,282.01
10/10/2020,13:15:19,19.89,23.87,11.11,25.51,283.3
10/10/2020,13:15:29,19.89,23.81,11.26,25.51,287.16
10/10/2020,13:15:40,19.83,23.69,11.16,25.51,284.59
10/10/2020,13:15:50,19.87,23.81,11.26,25.51,287.16
10/10/2020,13:16:00,19.81,23.85,11.21,25.51,285.87
10/10/2020,13:16:11,19.69,23.81,11.11,25.51,283.3
10/10/2020,13:16:21,19.65,23.79,11.31,25.51,288.45
10/10/2020,13:16:31,19.59,23.91,11.01,25.51,280.72
10/10/2020,13:16:42,19.49,23.81,11.31,25.51,288.45
10/10/2020,13:16:52,19.51,23.97,11.26,25.51,287.16
10/10/2020,13:17:02,19.51,23.97,11.06,25.51,282.01
10/10/2020,13:17:13,19.49,24.09,11.11,25.51,283.3
10/10/2020,13:17:23,19.53,24.03,11.11,25.51,283.3
10/10/2020,13:17:33,19.57,24.05,11.16,25.51,284.59
10/10/2020,13:17:44,19.57,23.99,11.11,25.51,283.3
10/10/2020,13:17:54,19.61,23.97,11.01,25.51,280.72
10/10/2020,13:18:04,19.65,23.99,11.01,25.51,280.72
10/10/2020,13:18:15,19.69,23.93,11.21,25.51,285.87
10/10/2020,13:18:25,19.75,23.91,11.21,25.5,285.81
10/10/2020,13:18:36,19.79,23.91,11.16,25.51,284.59
10/10/2020,13:18:46,19.87,23.91,11.16,25.5,284.47
10/10/2020,13:18:56,19.93,24.03,11.36,25.5,289.68
10/10/2020,13:19:07,19.99,23.97,11.21,25.5,285.81
10/10/2020,13:19:17,19.99,23.85,11.36,25.48,289.5
10/10/2020,13:19:27,20.01,23.87,11.36,25.46,289.25
10/10/2020,13:19:38,20.01,23.87,11.51,25.47,293.17
10/10/2020,13:19:48,20.11,24.03,11.36,25.45,289.13
10/10/2020,13:19:58,20.09,23.97,11.51,25.45,292.99
10/10/2020,13:20:09,20.13,23.91,11.41,25.44,290.29
10/10/2020,13:20:19,20.11,24.03,11.51,25.45,292.93
10/10/2020,13:20:29,20.13,24.03,11.66,25.42,296.47
10/10/2020,13:20:40,20.13,24.03,11.51,25.44,292.8
10/10/2020,13:20:50,20.13,24.05,11.66,25.44,296.72
10/10/2020,13:21:00,20.11,23.93,11.41,25.42,290.05
10/10/2020,13:21:11,20.13,24.09,11.51,25.44,292.8
10/10/2020,13:21:21,20.15,23.99,11.51,25.43,292.74
10/10/2020,13:21:32,20.09,23.93,11.36,25.43,288.83
10/10/2020,13:21:42,20.09,23.97,11.41,25.44,290.23
10/10/2020,13:21:52,20.03,23.97,11.51,25.43,292.68
10/10/2020,13:22:03,20.03,24.03,11.31,25.45,287.79
10/10/2020,13:22:13,20.01,24.09,11.36,25.45,289.07
10/10/2020,13:22:23,19.97,24.03,11.51,25.45,292.99
10/10/2020,13:22:34,19.99,23.97,11.51,25.45,292.99
10/10/2020,13:22:44,19.97,24.05,11.46,25.45,291.64
10/10/2020,13:22:54,19.97,24.05,11.51,25.46,293.11
10/10/2020,13:23:05,19.97,24.11,11.56,25.47,294.46
10/10/2020,13:23:15,19.91,23.97,11.56,25.45,294.27
10/10/2020,13:23:25,19.91,24.17,11.46,25.46,291.76
10/10/2020,13:23:36,19.91,24.15,11.61,25.45,295.56
10/10/2020,13:23:46,19.93,24.11,11.41,25.45,290.42
10/10/2020,13:23:56,19.95,24.17,11.51,25.44,292.86
10/10/2020,13:24:07,19.95,24.09,11.66,25.44,296.72
10/10/2020,13:24:17,19.97,24.15,11.61,25.42,295.19
10/10/2020,13:24:27,19.99,24.11,11.56,25.4,293.72
10/10/2020,13:24:38,20.01,24.17,11.76,25.4,298.79
10/10/2020,13:24:48,20.01,24.09,11.61,25.39,294.81
10/10/2020,13:24:58,20.03,24.15,11.71,25.37,297.19
10/10/2020,13:25:09,20.03,24.29,11.76,25.36,298.28
10/10/2020,13:25:19,20.05,24.21,11.81,25.36,299.56
10/10/2020,13:25:30,20.05,24.17,11.91,25.34,301.93
10/10/2020,13:25:40,20.09,24.23,11.76,25.35,298.16
10/10/2020,13:25:50,20.05,24.23,11.86,25.34,300.59
10/10/2020,13:26:01,20.05,24.27,11.97,25.33,303.08
10/10/2020,13:26:11,20.05,24.21,12.02,25.35,304.56
10/10/2020,13:26:21,20.13,24.23,11.86,25.31,300.33
10/10/2020,13:26:32,20.11,24.27,11.91,25.32,301.68
10/10/2020,13:26:42,20.11,24.35,11.86,25.34,300.59
10/10/2020,13:26:52,20.13,24.29,11.91,25.32,301.74
10/10/2020,13:27:03,20.13,24.17,12.02,25.33,304.36
10/10/2020,13:27:13,20.15,24.27,11.97,25.32,302.96
10/10/2020,13:27:23,20.13,24.17,11.97,25.34,303.15
10/10/2020,13:27:34,20.15,24.27,12.02,25.33,304.36
10/10/2020,13:27:44,20.17,24.29,11.91,25.3,301.42
10/10/2020,13:27:54,20.17,24.29,11.91,25.3,301.42
10/10/2020,13:28:05,20.17,24.29,11.91,25.3,301.49
10/10/2020,13:28:15,20.19,24.27,12.02,25.3,304.04
10/10/2020,13:28:25,20.23,24.21,12.12,25.3,306.53
10/10/2020,13:28:36,20.25,24.23,11.97,25.29,302.57
10/10/2020,13:28:46,20.31,24.23,12.07,25.3,305.25
10/10/2020,13:28:57,20.27,24.23,12.12,25.29,306.47
10/10/2020,13:29:07,20.27,24.35,12.07,25.29,305.13
10/10/2020,13:29:17,20.25,24.33,12.12,25.28,306.34
10/10/2020,13:29:28,20.31,24.33,12.22,25.29,309.02
10/10/2020,13:29:38,20.31,24.39,11.97,25.29,302.57
10/10/2020,13:29:48,20.35,24.29,12.12,25.27,306.21
10/10/2020,13:29:59,20.41,24.33,12.37,25.27,312.59
10/10/2020,13:30:09,20.47,24.39,12.22,25.25,308.56
10/10/2020,13:30:19,20.49,24.35,12.32,25.25,311.05
10/10/2020,13:30:30,20.47,24.33,12.17,25.25,307.22
10/10/2020,13:30:40,20.45,24.33,12.17,25.24,307.16
10/10/2020,13:30:50,20.41,24.45,12.12,25.24,305.88
10/10/2020,13:31:01,20.41,24.41,12.27,25.24,309.64
10/10/2020,13:31:11,20.37,24.39,12.47,25.22,314.54
10/10/2020,13:31:21,20.39,24.39,12.17,25.2,306.57
10/10/2020,13:31:32,20.37,24.35,12.42,25.19,312.87
10/10/2020,13:32:24,20.41,24.45,12.12,25.12,304.33
10/10/2020,13:32:36,20.45,24.53,12.22,25.13,307
10/10/2020,13:32:47,20.49,24.51,12.32,25.08,308.94
10/10/2020,13:33:00,20.53,24.45,12.32,25.08,309.01
10/10/2020,13:33:11,20.53,24.47,12.82,25.12,322.09
10/10/2020,13:33:27,20.47,24.53,12.47,25.08,312.74
10/10/2020,13:33:38,20.43,24.51,12.52,25.08,314.01
10/10/2020,13:33:49,20.45,24.57,12.57,25.08,315.27
10/10/2020,13:34:01,20.47,24.57,13.13,25.08,329.2
10/10/2020,13:34:12,20.53,24.45,12.72,25.05,318.73
10/10/2020,13:34:23,20.49,24.45,12.77,25.04,319.79
10/10/2020,13:34:38,20.57,24.59,12.87,25.02,322.11
10/10/2020,13:34:49,20.55,24.59,12.93,24.98,322.89
10/10/2020,13:35:01,20.53,24.57,13.08,24.97,326.54
10/10/2020,13:35:12,20.53,24.53,13.18,24.94,328.64
10/10/2020,13:35:23,20.49,24.63,13.63,24.96,340.26
10/10/2020,13:35:39,20.55,24.59,13.28,24.9,330.59
10/10/2020,13:35:50,20.49,24.63,13.43,24.87,334
10/10/2020,13:36:02,20.41,24.69,13.43,24.86,333.93
10/10/2020,13:36:16,20.37,24.75,14.14,24.86,351.51
10/10/2020,13:36:29,20.33,24.75,13.63,24.82,338.37
10/10/2020,13:36:41,20.21,24.75,13.68,24.84,339.84
10/10/2020,13:36:54,20.19,24.75,13.58,24.86,337.7
10/10/2020,13:37:10,20.21,24.77,13.83,24.91,344.57
10/10/2020,13:37:23,20.25,24.87,14.84,25.01,371.23
10/10/2020,13:37:42,20.33,24.87,13.53,25.01,338.47
10/10/2020,13:37:54,20.35,24.93,13.33,25.04,333.7
10/10/2020,13:38:06,20.39,24.81,13.08,25.07,327.8
10/10/2020,13:38:24,20.41,24.93,12.72,25.08,319.07
10/10/2020,13:38:37,20.37,24.89,13.13,25.09,329.41
10/10/2020,13:38:54,20.43,24.89,12.93,25.11,324.55
10/10/2020,13:39:05,20.41,24.95,12.37,25.12,310.74
10/10/2020,13:39:17,20.49,24.89,12.67,25.15,318.75
10/10/2020,13:39:30,20.55,24.87,12.32,25.13,309.6
10/10/2020,13:39:43,20.59,24.87,12.52,25.18,315.28
10/10/2020,13:39:57,20.65,24.87,12.67,25.19,319.16
10/10/2020,13:40:09,20.69,24.99,12.67,25.2,319.3
10/10/2020,13:40:20,20.69,24.93,12.52,25.21,315.61
10/10/2020,13:40:38,20.67,24.89,12.62,25.22,318.36
10/10/2020,13:40:49,20.63,24.95,12.07,25.19,303.9
10/10/2020,13:41:00,20.65,24.95,12.67,25.23,319.77
10/10/2020,13:41:10,20.67,24.89,12.42,25.23,313.4
10/10/2020,13:41:20,20.71,24.83,12.47,25.24,314.74
10/10/2020,13:41:31,20.75,24.93,12.47,25.25,314.94
10/10/2020,13:41:41,20.77,24.95,12.42,25.28,314
10/10/2020,13:41:52,20.79,24.99,12.47,25.3,315.47
10/10/2020,13:42:02,20.81,24.93,12.17,25.29,307.74
10/10/2020,13:42:12,20.79,24.83,12.17,25.31,308
10/10/2020,13:42:23,20.75,24.83,12.17,25.31,308
10/10/2020,13:42:33,20.67,24.89,12.12,25.34,306.99
10/10/2020,13:42:43,20.65,25.07,12.07,25.36,305.96
10/10/2020,13:42:54,20.65,25.07,11.91,25.37,302.25
10/10/2020,13:43:04,20.63,25.07,11.91,25.37,302.25
10/10/2020,13:43:14,20.63,25.07,11.97,25.38,303.66
10/10/2020,13:43:25,20.63,25.13,11.91,25.38,302.44
10/10/2020,13:43:35,20.61,25.07,11.97,25.4,303.92
10/10/2020,13:43:45,20.57,25.05,11.91,25.39,302.57
10/10/2020,13:43:56,20.59,25.11,11.97,25.4,303.98
10/10/2020,13:44:06,20.47,25.11,11.91,25.41,302.76
10/10/2020,13:44:16,20.45,25.17,12.02,25.38,304.94
10/10/2020,13:44:27,20.47,25.19,11.81,25.38,299.88
10/10/2020,13:44:37,20.49,25.13,12.02,25.37,304.81
10/10/2020,13:44:47,20.45,25.07,11.97,25.38,303.66
10/10/2020,13:44:58,20.45,25.13,11.97,25.37,303.6
10/10/2020,13:45:08,20.45,25.19,12.12,25.37,307.37
10/10/2020,13:45:19,20.49,25.13,11.81,25.35,299.5
10/10/2020,13:45:29,20.57,25.19,12.02,25.36,304.68
10/10/2020,13:45:39,20.55,25.13,11.97,25.35,303.34
10/10/2020,13:45:50,20.59,25.17,11.97,25.35,303.34
10/10/2020,13:46:00,20.55,25.13,12.02,25.35,304.62
10/10/2020,13:46:10,20.59,25.19,12.12,25.35,307.12
10/10/2020,13:46:21,20.61,25.19,11.97,25.35,303.28
10/10/2020,13:46:31,20.65,25.23,12.12,25.34,307.05
10/10/2020,13:46:41,20.67,25.19,12.02,25.34,304.43
10/10/2020,13:46:52,20.67,25.23,12.22,25.34,309.61
10/10/2020,13:47:02,20.67,25.13,11.86,25.35,300.72
10/10/2020,13:47:12,20.65,25.23,12.02,25.34,304.43
10/10/2020,13:47:23,20.63,25.25,12.12,25.34,307.05
10/10/2020,13:47:33,20.61,25.17,12.02,25.34,304.43
10/10/2020,13:47:43,20.59,25.19,12.12,25.34,307.05
10/10/2020,13:47:54,20.63,25.19,12.02,25.36,304.68
10/10/2020,13:48:04,20.61,25.17,12.07,25.35,305.9
10/10/2020,13:48:14,20.61,25.25,11.91,25.36,302.12
10/10/2020,13:48:25,20.61,25.13,12.02,25.36,304.68
10/10/2020,13:48:35,20.57,25.29,12.12,25.37,307.37
10/10/2020,13:48:46,20.61,25.31,11.97,25.36,303.47
10/10/2020,13:48:56,20.63,25.25,11.97,25.37,303.6
10/10/2020,13:49:06,20.63,25.35,12.07,25.37,306.09
10/10/2020,13:49:17,20.67,25.31,12.02,25.36,304.75
10/10/2020,13:49:27,20.75,25.29,12.12,25.36,307.31
10/10/2020,13:49:37,20.81,25.37,12.07,25.37,306.09
10/10/2020,13:49:48,20.83,25.29,12.12,25.35,307.18
10/10/2020,13:49:58,20.85,25.31,12.12,25.33,306.92
10/10/2020,13:50:08,20.89,25.25,12.12,25.36,307.25
10/10/2020,13:50:19,20.91,25.23,12.17,25.36,308.59
10/10/2020,13:50:29,20.93,25.19,12.12,25.36,307.25
10/10/2020,13:50:39,20.99,25.35,12.27,25.34,310.82
10/10/2020,13:50:50,21.03,25.29,12.17,25.34,308.33
10/10/2020,13:51:00,21.05,25.25,11.97,25.33,303.08
10/10/2020,13:51:10,21.07,25.29,12.17,25.34,308.27
10/10/2020,13:51:21,21.09,25.29,12.12,25.35,307.18
10/10/2020,13:51:31,21.07,25.29,12.07,25.35,305.9
10/10/2020,13:51:41,21.05,25.31,12.12,25.35,307.12
10/10/2020,13:51:52,20.99,25.35,12.02,25.35,304.56
10/10/2020,13:52:02,20.95,25.41,12.12,25.36,307.25
10/10/2020,13:52:12,20.89,25.35,11.97,25.37,303.6
10/10/2020,13:52:23,20.87,25.41,11.91,25.37,302.31
10/10/2020,13:52:33,20.83,25.37,11.97,25.38,303.72
10/10/2020,13:52:44,20.83,25.41,11.91,25.4,302.7
10/10/2020,13:52:54,20.85,25.43,11.81,25.42,300.26
10/10/2020,13:53:04,20.77,25.35,11.81,25.45,300.64
10/10/2020,13:53:15,20.77,25.47,11.86,25.45,301.99
10/10/2020,13:53:25,20.77,25.47,11.71,25.46,298.25
10/10/2020,13:53:35,20.75,25.37,11.46,25.48,292.01
10/10/2020,13:53:46,20.77,25.47,11.66,25.48,297.16
10/10/2020,13:53:56,20.75,25.41,11.71,25.49,298.57
10/10/2020,13:54:06,20.71,25.43,11.51,25.49,293.42
10/10/2020,13:54:17,20.79,25.47,11.61,25.51,296.18
10/10/2020,13:54:27,20.79,25.55,11.46,25.49,292.13
10/10/2020,13:54:37,20.85,25.41,11.56,25.49,294.71
10/10/2020,13:54:48,20.89,25.47,11.66,25.5,297.34
10/10/2020,13:54:58,20.87,25.43,11.51,25.5,293.48
10/10/2020,13:55:08,20.93,25.47,11.46,25.51,292.32
10/10/2020,13:55:19,20.87,25.47,11.31,25.5,288.39
10/10/2020,13:55:29,20.93,25.37,11.51,25.51,293.6
10/10/2020,13:55:39,20.95,25.49,11.66,25.5,297.41
10/10/2020,13:55:50,20.99,25.49,11.56,25.51,294.89
10/10/2020,13:56:00,21.03,25.47,11.41,25.51,291.03
10/10/2020,13:56:11,21.07,25.53,11.56,25.51,294.89
10/10/2020,13:56:21,21.07,25.37,11.51,25.51,293.6
10/10/2020,13:56:31,21.03,25.55,11.46,25.51,292.32
10/10/2020,13:56:42,20.99,25.53,11.31,25.51,288.45
10/10/2020,13:56:52,20.87,25.49,11.21,25.51,285.87
10/10/2020,13:57:02,20.85,25.43,11.51,25.51,293.6
10/10/2020,13:57:13,20.67,25.49,11.36,25.51,289.74
10/10/2020,13:57:23,20.63,25.59,11.26,25.51,287.22
10/10/2020,13:57:33,20.59,25.67,11.36,25.54,290.1
10/10/2020,13:57:44,20.55,25.55,11.36,25.52,289.92
10/10/2020,13:57:54,20.49,25.59,11.31,25.51,288.45
10/10/2020,13:58:04,20.45,25.61,11.26,25.51,287.22
10/10/2020,13:58:15,20.45,25.61,11.31,25.52,288.57
10/10/2020,13:58:25,20.47,25.73,11.26,25.52,287.34
10/10/2020,13:58:35,20.49,25.69,11.26,25.51,287.22
10/10/2020,13:58:46,20.55,25.63,11.41,25.52,291.15
10/10/2020,13:58:56,20.53,25.63,11.41,25.51,291.09
10/10/2020,13:59:06,20.57,25.69,11.41,25.51,291.03
10/10/2020,13:59:17,20.61,25.69,11.36,25.51,289.74
10/10/2020,13:59:27,20.61,25.67,11.46,25.51,292.38
10/10/2020,13:59:38,20.65,25.73,11.56,25.51,294.89
10/10/2020,13:59:48,20.67,25.75,11.41,25.51,291.03
10/10/2020,13:59:58,20.71,25.75,11.46,25.51,292.32
10/10/2020,14:00:09,20.77,25.67,11.46,25.51,292.32
10/10/2020,14:00:19,20.77,25.61,11.31,25.51,288.45
10/10/2020,14:00:29,20.83,25.73,11.56,25.51,294.89
10/10/2020,14:00:40,20.85,25.63,11.41,25.51,291.03
10/10/2020,14:00:50,20.85,25.69,11.56,25.51,294.89
10/10/2020,14:01:00,20.85,25.59,11.26,25.51,287.16
10/10/2020,14:01:11,20.89,25.69,11.56,25.51,294.89
10/10/2020,14:01:21,20.91,25.69,11.41,25.51,291.03
10/10/2020,14:01:31,20.93,25.63,11.31,25.52,288.57
10/10/2020,14:01:42,20.95,25.59,11.21,25.53,286.17
10/10/2020,14:01:52,20.93,25.67,11.31,25.55,288.94
10/10/2020,14:02:02,21.01,25.73,11.11,25.55,283.83
10/10/2020,14:02:13,21.03,25.73,11.31,25.56,289.06
10/10/2020,14:02:23,21.05,25.73,11.26,25.55,287.71
10/10/2020,14:02:33,21.03,25.73,11.11,25.55,283.77
10/10/2020,14:02:44,21.01,25.61,11.16,25.57,285.24
10/10/2020,14:02:54,20.99,25.73,11.16,25.58,285.36
10/10/2020,14:03:04,21.01,25.73,11.31,25.56,289.06
10/10/2020,14:03:15,21.01,25.63,11.16,25.57,285.24
10/10/2020,14:03:25,21.01,25.69,11.26,25.55,287.71
10/10/2020,14:03:36,20.99,25.69,11.16,25.56,285.18
10/10/2020,14:03:46,20.95,25.67,11.31,25.57,289.12
10/10/2020,14:03:56,20.89,25.73,11.31,25.55,288.94
10/10/2020,14:04:07,20.89,25.75,11.11,25.55,283.77
10/10/2020,14:04:17,20.85,25.69,11.31,25.53,288.69
10/10/2020,14:04:27,20.89,25.75,11.31,25.52,288.57
10/10/2020,14:04:38,20.87,25.75,11.46,25.51,292.32
10/10/2020,14:04:48,20.91,25.85,11.51,25.51,293.6
10/10/2020,14:04:58,20.93,25.73,11.51,25.51,293.6
10/10/2020,14:05:09,20.95,25.73,11.41,25.51,291.03
10/10/2020,14:05:19,20.99,25.79,11.51,25.49,293.42
10/10/2020,14:05:29,20.95,25.81,11.61,25.5,296.12
10/10/2020,14:05:40,20.89,25.79,11.66,25.5,297.34
10/10/2020,14:05:50,20.85,25.85,11.76,25.48,299.79
10/10/2020,14:06:00,20.85,25.81,11.76,25.46,299.54
10/10/2020,14:06:11,20.89,25.87,11.71,25.47,298.38
10/10/2020,14:06:21,20.91,25.87,11.71,25.47,298.38
10/10/2020,14:06:31,20.95,25.75,11.71,25.46,298.19
10/10/2020,14:06:42,20.99,25.85,11.71,25.47,298.32
10/10/2020,14:06:52,21.03,25.93,11.76,25.45,299.41
10/10/2020,14:07:03,21.01,25.91,11.81,25.46,300.83
10/10/2020,14:07:13,21.07,25.87,11.86,25.48,302.3
